bigram,repetation,polarity,sentiment
nirmalasitharaman friday,1,0.0,neutral
friday said,1,0.0,neutral
said applicability,1,0.0,neutral
worldpatientsafetyday history,1,0.0,neutral
history significance,1,0.0,neutral
significance amid,1,0.0,neutral
amid covid,1,0.0,neutral
concessions covid,1,0.0,neutral
drugs gst,1,0.0,neutral
gst petrol,1,0.0,neutral
petrol food,1,0.0,neutral
food delivery,1,0.0,neutral
delivery discussed,1,0.0,neutral
discussed tomorrow,1,0.0,neutral
tomorrow th,1,0.0,neutral
th gst,1,0.0,neutral
meet n,1,0.0,neutral
mallhopping puja,1,0.0,neutral
puja shopping,1,0.0,neutral
shopping frenzy,1,0.0,neutral
frenzy tempered,1,0.0,neutral
tempered stricter,1,0.0,neutral
stricter covid,1,0.0,neutral
protocols kolkata,1,0.0,neutral
kolkata n,1,0.0,neutral
n malls,1,0.0,neutral
malls kolkata,1,0.0,neutral
kolkata covid,1,0.0,neutral
update covid,1,0.0,neutral
things bound,1,0.0,neutral
bound miss,1,0.0,neutral
miss leave,1,0.0,neutral
leave vizag,1,0.0,neutral
n monsoonsinvizag,1,0.0,neutral
monsoonsinvizag beach,1,0.0,neutral
beach latestnewsvizag,1,0.0,neutral
grateful people,1,0.0,neutral
people take,1,0.0,neutral
take look,1,0.0,neutral
look article,1,0.0,neutral
article provide,1,0.0,neutral
provide feedbacks,1,0.0,neutral
feedbacks loo,1,0.0,neutral
crossing another,1,0.0,neutral
milestone total,1,0.0,neutral
total crore,1,0.0,neutral
country fr,1,0.0,neutral
minister inaugurates,1,0.0,neutral
inaugurates multiple,1,0.0,neutral
multiple health,1,0.0,neutral
health facilities,1,0.0,neutral
facilities safdarjung,1,0.0,neutral
safdarjung hospital,1,0.0,neutral
hospital india,1,0.0,neutral
n delhi,1,0.0,neutral
scientifically dressed,1,0.0,neutral
dressed misinformation,1,0.0,neutral
misinformation looks,1,0.0,neutral
looks nhas,1,0.0,neutral
nhas anyone,1,0.0,neutral
anyone questioned,1,0.0,neutral
questioned nd,1,0.0,neutral
nd w,1,0.0,neutral
weekend f,1,0.0,neutral
f nshop,1,0.0,neutral
nshop amp,1,0.0,neutral
amp save,1,0.0,neutral
save upto,1,0.0,neutral
upto e,1,0.0,neutral
ra f,1,0.0,neutral
n weekendvibes,1,0.0,neutral
weekendvibes lockdown,1,0.0,neutral
lockdown vaccination,1,0.0,neutral
abudhabi cancels,1,0.0,neutral
cancels covid,1,0.0,neutral
testing requirements,1,0.0,neutral
requirements enter,1,0.0,neutral
enter emirate,1,0.0,neutral
emirate n,1,0.0,neutral
india yes,1,0.0,neutral
tnt states,1,0.0,neutral
states covid,1,0.0,neutral
status n,1,0.0,neutral
n tntthenortheasttoday,1,0.0,neutral
tntthenortheasttoday northeast,1,0.0,neutral
northeast meghalaya,1,0.0,neutral
meghalaya assam,1,0.0,neutral
assam tripura,1,0.0,neutral
tripura arunachalpradesh,1,0.0,neutral
findings fifth,1,0.0,neutral
jurisdiction area,1,0.0,neutral
area announced,1,0.0,neutral
announced covid,1,0.0,neutral
antibodies f,1,0.0,neutral
doses mark,1,0.0,neutral
pm nwhat,1,0.0,neutral
nwhat feat,1,0.0,neutral
feat achieve,1,0.0,neutral
achieve birthday,1,0.0,neutral
birthday nsimpl,1,0.0,neutral
reported nno,1,0.0,neutral
nno case,1,0.0,neutral
case jaipur,1,0.0,neutral
jaipur n,1,0.0,neutral
cases districts,1,0.0,neutral
districts nno,1,0.0,neutral
nno corona,1,0.0,neutral
corona related,1,0.0,neutral
students allowed,1,0.0,neutral
allowed attend,1,0.0,neutral
attend school,1,0.0,neutral
school prior,1,0.0,neutral
prior permission,1,0.0,neutral
permission parents,1,0.0,neutral
parents covid,1,0.0,neutral
covid protocol,1,0.0,neutral
protocol strict,1,0.0,neutral
today gstcouncil,1,0.0,neutral
gstcouncil meeting,1,0.0,neutral
meeting decision,1,0.0,neutral
decision taken,1,0.0,neutral
taken e,1,0.0,neutral
end reduced,1,0.0,neutral
reduced gst,1,0.0,neutral
vaccination assessment,1,0.0,neutral
nipah death,1,0.0,neutral
death kerala,1,0.0,neutral
kerala virus,1,0.0,neutral
virus amid,1,0.0,neutral
amid raging,1,0.0,neutral
raging covid,1,0.0,neutral
pandemic nground,1,0.0,neutral
nground zero,1,0.0,neutral
zero report,1,0.0,neutral
report state,1,0.0,neutral
state scramble,1,0.0,neutral
patradevi la,1,0.0,neutral
la ty,1,0.0,neutral
ty dabolimairport,1,0.0,neutral
dabolimairport e,1,0.0,neutral
e oses,1,0.0,neutral
oses covidmismanagement,1,0.0,neutral
covidmismanagement goagovt,1,0.0,neutral
goagovt govt,1,0.0,neutral
term csocial,1,0.0,neutral
csocial distancing,1,0.0,neutral
distancing dhas,1,0.0,neutral
dhas disappeared,1,0.0,neutral
disappeared n,1,0.0,neutral
fhs female,1,0.0,neutral
female health,1,0.0,neutral
supervisor mphs,1,0.0,neutral
mphs multi,1,0.0,neutral
multi purpose,1,0.0,neutral
purpose health,1,0.0,neutral
supervisor n,1,0.0,neutral
ntoday nation,1,0.0,neutral
nation administers,1,0.0,neutral
drive karnataka,1,0.0,neutral
today mark,1,0.0,neutral
mark birthday,1,0.0,neutral
birthday nthe,1,0.0,neutral
nthe highest,1,0.0,neutral
highest daily,1,0.0,neutral
daily vaccinatio,1,0.0,neutral
worldrecord vaccinated,1,0.0,neutral
vaccinated narendramodi,1,0.0,neutral
narendramodi happybirthdaymodiji,1,0.0,neutral
covid nit,1,0.0,neutral
nit world,1,0.0,neutral
record still,1,0.0,neutral
still continuing,1,0.0,neutral
rates drugs,1,0.0,neutral
drugs related,1,0.0,neutral
related covid,1,0.0,neutral
ended gstcouncilmeeting,1,0.0,neutral
gstcouncilmeeting n,1,0.0,neutral
n ncatch,1,0.0,neutral
ncatch upd,1,0.0,neutral
today level,1,0.0,neutral
level inspiration,1,0.0,neutral
inspiration vaccination,1,0.0,neutral
vaccination recommend,1,0.0,neutral
india project,1,0.0,neutral
project nomask,1,0.0,neutral
million n,1,0.0,neutral
n latestnews,1,0.0,neutral
latestnews covid,1,0.0,neutral
satiesh covid,1,0.0,neutral
interest customers,1,0.0,neutral
customers employee,1,0.0,neutral
current government,1,0.0,neutral
government data,1,0.0,neutral
data shows,1,0.0,neutral
shows around,1,0.0,neutral
around states,1,0.0,neutral
states hold,1,0.0,neutral
hold seven,1,0.0,neutral
seven crore,1,0.0,neutral
doses vaccine,1,0.0,neutral
vaccine covid,1,0.0,neutral
former prime,1,0.0,neutral
minister mauritius,1,0.0,neutral
mauritius navinchandra,1,0.0,neutral
ramgoolam saturday,1,0.0,neutral
saturday shifted,1,0.0,neutral
update day,1,0.0,neutral
f aunion,1,0.0,neutral
aunion health,1,0.0,neutral
minister congratulates,1,0.0,neutral
congratulates health,1,0.0,neutral
workers people,1,0.0,neutral
mask wearing,1,0.0,neutral
wearing protect,1,0.0,neutral
protect covid,1,0.0,neutral
covid may,1,0.0,neutral
may saving,1,0.0,neutral
saving oral,1,0.0,neutral
oral hygiene,1,0.0,neutral
hygiene woes,1,0.0,neutral
billion covid,1,0.0,neutral
administered affiliated,1,0.0,neutral
affiliated south,1,0.0,neutral
south east,1,0.0,neutral
east asian,1,0.0,neutral
asian countries,1,0.0,neutral
countries india,1,0.0,neutral
india ha,1,0.0,neutral
n hospitalplaylist,1,0.0,neutral
brazil bolsonaro,1,0.0,neutral
bolsonaro vows,1,0.0,neutral
vows break,1,0.0,neutral
break nyc,1,0.0,neutral
nyc covid,1,0.0,neutral
covid mandate,1,0.0,neutral
mandate attending,1,0.0,neutral
attending un,1,0.0,neutral
un meetings,1,0.0,neutral
meetings without,1,0.0,neutral
without getting,1,0.0,neutral
getting vaccinated,1,0.0,neutral
week study,1,0.0,neutral
study revealed,1,0.0,neutral
revealed almost,1,0.0,neutral
almost british,1,0.0,neutral
british women,1,0.0,neutral
women reported,1,0.0,neutral
reported following,1,0.0,neutral
following covid,1,0.0,neutral
covid vaccinati,1,0.0,neutral
supreme court,1,0.0,neutral
court initiate,1,0.0,neutral
initiate suo,1,0.0,neutral
suo moto,1,0.0,neutral
moto pil,1,0.0,neutral
pil public,1,0.0,neutral
public interest,1,0.0,neutral
interest summon,1,0.0,neutral
summon narendra,1,0.0,neutral
narendra modi,1,0.0,neutral
modi indian,1,0.0,neutral
indian prime,1,0.0,neutral
prime mini,1,0.0,neutral
observe hon,1,0.0,neutral
ji st,1,0.0,neutral
st birthday,1,0.0,neutral
birthday hcm,1,0.0,neutral
hcm dr,1,0.0,neutral
dr led,1,0.0,neutral
led goa,1,0.0,neutral
goa set,1,0.0,neutral
set target,1,0.0,neutral
target admi,1,0.0,neutral
five patients,1,0.0,neutral
patients woman,1,0.0,neutral
woman four,1,0.0,neutral
four men,1,0.0,neutral
men ages,1,0.0,neutral
ages underwent,1,0.0,neutral
underwent treatment,1,0.0,neutral
treatment covid,1,0.0,neutral
covid j,1,0.0,neutral
lazy people,1,-0.25,negative
people hot,1,0.25,positive
hot n,1,0.25,positive
saturdaythoughts congress,1,0.0,neutral
congress covid,1,0.0,neutral
covid amrindersingh,1,0.0,neutral
covid another,1,0.0,neutral
another version,1,0.0,neutral
version edible,1,0.0,neutral
edible vaccine,1,0.0,neutral
vaccine sheeples,1,0.0,neutral
sheeples food,1,0.0,neutral
food air,1,0.0,neutral
air water,1,0.0,neutral
water genocida,1,0.0,neutral
fans going,1,0.0,neutral
going dubai,1,0.0,neutral
dubai stadium,1,0.0,neutral
stadium need,1,0.0,neutral
need pcr,1,0.0,neutral
test done,1,0.0,neutral
done hours,1,0.0,neutral
hours prior,1,0.0,neutral
prior entry,1,0.0,neutral
entry stands,1,0.0,neutral
stands wil,1,0.0,neutral
worldleaders return,1,0.0,neutral
return un,1,0.0,neutral
un focus,1,0.0,neutral
focus covid,1,0.0,neutral
pandemic climatechange,1,0.0,neutral
climatechange n,1,0.0,neutral
link pm,1,0.0,neutral
today join,1,0.0,neutral
join dilip,1,0.0,neutral
dilip chenoy,1,0.0,neutral
chenoy naina,1,0.0,neutral
naina lal,1,0.0,neutral
lal kidwa,1,0.0,neutral
final numbers,1,0.0,neutral
numbers covid,1,0.0,neutral
cowin nthankyou,1,0.0,neutral
nthankyou hea,1,0.0,neutral
india second,1,0.0,neutral
second ja,1,0.0,neutral
ja dad,1,0.0,neutral
dad done,1,0.0,neutral
done portal,1,0.0,neutral
portal certificate,1,0.0,neutral
certificate showing,1,0.0,neutral
showing nd,1,0.0,neutral
dose completed,1,0.0,neutral
u n,1,0.0,neutral
n p,1,0.0,neutral
p e,1,0.0,neutral
n ntake,1,0.0,neutral
ntake bow,1,0.0,neutral
bow team,1,0.0,neutral
team india,1,0.0,neutral
cowin vaccine,1,0.0,neutral
vaccine vaccination,1,0.0,neutral
vaccination vaccinated,1,0.0,neutral
nspurthy h,1,0.0,neutral
fight wearing,1,0.0,neutral
wearing masks,1,0.0,neutral
masks till,1,0.0,neutral
till pandemic,1,0.0,neutral
pandemic ends,1,0.0,neutral
ends n,1,0.0,neutral
administration decided,1,0.0,neutral
schools covid,1,0.0,neutral
covid positivity,1,0.0,neutral
rate district,1,0.0,neutral
district declined,1,0.0,neutral
zukz plus,1,0.0,neutral
plus niso,1,0.0,neutral
niso shutter,1,0.0,neutral
shutter speed,1,0.0,neutral
speed n,1,0.0,neutral
n orange,1,0.0,neutral
orange male,1,0.0,neutral
male person,1,0.0,neutral
person boy,1,0.0,neutral
boy meghalaya,1,0.0,neutral
meghalaya photography,1,0.0,neutral
photography nature,1,0.0,neutral
zomato started,1,0.0,neutral
started pilot,1,0.0,neutral
pilot minute,1,0.0,neutral
minute grocery,1,0.0,neutral
grocery delivery,1,0.0,neutral
delivery service,1,0.0,neutral
service cities,1,0.0,neutral
cities starting,1,0.0,neutral
starting delhi,1,0.0,neutral
delhi ncr,1,0.0,neutral
ncr ju,1,0.0,neutral
administered today,1,0.0,neutral
covid companies,1,0.0,neutral
companies india,1,0.0,neutral
india supported,1,0.0,neutral
supported bjp,1,0.0,neutral
bjp govt,1,0.0,neutral
govt killing,1,0.0,neutral
killing indian,1,0.0,neutral
indian economy,1,0.0,neutral
economy people,1,0.0,neutral
people using,1,0.0,neutral
using draconian,1,0.0,neutral
westbengal e,1,0.0,neutral
ends covid,1,0.0,neutral
restrictions till,1,0.0,neutral
september e,1,0.0,neutral
e sting,1,0.0,neutral
sting rela,1,0.0,neutral
rela tions,1,0.0,neutral
tions n,1,0.0,neutral
kerala still,1,0.0,neutral
still suffering,1,0.0,neutral
suffering india,1,0.0,neutral
covid second,1,0.0,neutral
wave n,1,0.0,neutral
telecom package,1,0.0,neutral
package dent,1,0.0,neutral
dent sector,1,0.0,neutral
sector inflows,1,0.0,neutral
inflows rs,1,0.0,neutral
rs cr,1,0.0,neutral
n telecom,1,0.0,neutral
telecom covid,1,0.0,neutral
covid economy,1,0.0,neutral
economy fy,1,0.0,neutral
fy gdp,1,0.0,neutral
gdp n,1,0.0,neutral
covid filtration,1,0.0,neutral
filtration systems,1,0.0,neutral
systems hepa,1,0.0,neutral
hepa grade,1,0.0,neutral
grade air,1,0.0,neutral
purifiers used,1,0.0,neutral
used indoors,1,0.0,neutral
indoors deal,1,0.0,neutral
deal airborne,1,0.0,neutral
nfees nabhayahasta,1,0.0,neutral
understand relation,1,0.0,neutral
relation covid,1,0.0,neutral
vaccination honorable,1,0.0,neutral
honorable pm,1,0.0,neutral
india modijibirthday,1,0.0,neutral
uae central,1,0.0,neutral
central bank,1,0.0,neutral
bank sees,1,0.0,neutral
sees covid,1,0.0,neutral
covid increasing,1,0.0,neutral
increasing money,1,0.0,neutral
money laundering,1,0.0,neutral
laundering risks,1,0.0,neutral
risks n,1,0.0,neutral
n moneylaundering,1,0.0,neutral
moneylaundering n,1,0.0,neutral
vaccinating crore,1,0.0,neutral
crore indians,1,0.0,neutral
indians today,1,0.0,neutral
today happybirthdaymodiji,1,0.0,neutral
day indians,1,0.0,neutral
indians vaccinate,1,0.0,neutral
vaccinate masses,1,0.0,neutral
masses biggest,1,0.0,neutral
biggest vaccinationdrive,1,0.0,neutral
nmore cr,1,0.0,neutral
napollo hos,1,0.0,neutral
reacted gpcc,1,0.0,neutral
gpcc president,1,0.0,neutral
president girish,1,0.0,neutral
girish chodankar,1,0.0,neutral
chodankar remarks,1,0.0,neutral
remarks vaccine,1,0.0,neutral
kerala arts,1,0.0,neutral
arts crafts,1,0.0,neutral
crafts village,1,0.0,neutral
village thiruvananthapuram,1,0.0,neutral
thiruvananthapuram made,1,0.0,neutral
made covid,1,0.0,neutral
covid audited,1,0.0,neutral
audited public,1,0.0,neutral
public space,1,0.0,neutral
space visitors,1,0.0,neutral
visitors c,1,0.0,neutral
administered september,1,0.0,neutral
september ntrue,1,0.0,neutral
ntrue form,1,0.0,neutral
form congress,1,0.0,neutral
vaccinated cr,1,0.0,neutral
nesp hope,1,0.0,neutral
hope u,1,0.0,neutral
u program,1,0.0,neutral
program asking,1,0.0,neutral
asking indian,1,0.0,neutral
indian public,1,0.0,neutral
public health,1,0.0,neutral
health e,1,0.0,neutral
cowin vaccinationdrive,1,0.0,neutral
covid lakh,1,0.0,neutral
lakh already,1,0.0,neutral
n happybirthdaymodiji,1,0.0,neutral
milestone tried,1,0.0,neutral
tried record,1,0.0,neutral
record moment,1,0.0,neutral
moment go,1,0.0,neutral
go covid,1,0.0,neutral
covid crore,1,0.0,neutral
crore vaccinationdrive,1,0.0,neutral
kerala n,1,0.0,neutral
people got,1,0.0,neutral
got st,1,0.0,neutral
dose vaccination,1,0.0,neutral
people received,1,0.0,neutral
received doses,1,0.0,neutral
n na,1,0.0,neutral
na total,1,0.0,neutral
recent drives,1,0.0,neutral
drives vaccination,1,0.0,neutral
vaccination percentage,1,0.0,neutral
percentage gvmc,1,0.0,neutral
gvmc limits,1,0.0,neutral
limits around,1,0.0,neutral
around n,1,0.0,neutral
n gvmc,1,0.0,neutral
gvmc megavaccination,1,0.0,neutral
hyderabad transplantation,1,0.0,neutral
transplantation n,1,0.0,neutral
n nsoumya,1,0.0,neutral
nsoumya n,1,0.0,neutral
needed ncontinental,1,0.0,neutral
ncontinental hospital,1,0.0,neutral
hospital gachibowli,1,0.0,neutral
gachibowli n,1,0.0,neutral
hotel staff,1,0.0,neutral
staff humans,1,0.0,neutral
humans government,1,0.0,neutral
said people,1,0.0,neutral
vaccinated open,1,0.0,neutral
covid maharashtra,1,0.0,neutral
maharashtra govt,1,0.0,neutral
govt impose,1,0.0,neutral
impose e,1,0.0,neutral
ra curbs,1,0.0,neutral
curbs ganpatifestival,1,0.0,neutral
ganpatifestival rajeshtope,1,0.0,neutral
rajeshtope says,1,0.0,neutral
says n,1,0.0,neutral
shutting schools,1,0.0,neutral
schools colleges,1,0.0,neutral
colleges resulted,1,0.0,neutral
resulted immense,1,0.0,neutral
immense learning,1,0.0,neutral
learning loss,1,0.0,neutral
loss students,1,0.0,neutral
students covid,1,0.0,neutral
cr pm,1,0.0,neutral
n nbrilliant,1,0.0,neutral
nbrilliant n,1,0.0,neutral
uk days,1,0.0,neutral
days still,1,0.0,neutral
still news,1,0.0,neutral
news pounds,1,0.0,neutral
nvasavi hosp,1,0.0,neutral
mayurbhanj vaccination,1,0.0,neutral
vaccination morada,1,0.0,neutral
morada mayurbhanj,1,0.0,neutral
mayurbhanj procedure,1,0.0,neutral
procedure vaccination,1,0.0,neutral
vaccination amp,1,0.0,neutral
amp following,1,0.0,neutral
napollo cr,1,0.0,neutral
finally today,1,0.0,neutral
today fully,1,0.0,neutral
n covidvaccine,1,0.0,neutral
covidvaccine covid,1,0.0,neutral
n counting,1,0.0,neutral
napollo clinic,1,0.0,neutral
clinic doddakanne,1,0.0,neutral
us day,1,0.0,neutral
via whenever,1,0.0,neutral
whenever open,1,0.0,neutral
open school,1,0.0,neutral
school students,1,0.0,neutral
maryknoll sisters,1,0.0,neutral
sisters mark,1,0.0,neutral
mark th,1,0.0,neutral
th anniversary,1,0.0,neutral
anniversary ministry,1,0.0,neutral
ministry china,1,0.0,neutral
china started,1,0.0,neutral
started sept,1,0.0,neutral
sept nrea,1,0.0,neutral
organized vle,1,0.0,neutral
vle kiran,1,0.0,neutral
kiran kumar,1,0.0,neutral
kumar giridih,1,0.0,neutral
giridih district,1,0.0,neutral
district jharkhand,1,0.0,neutral
jharkhand csc,1,0.0,neutral
csc covid,1,0.0,neutral
continues achieve,1,0.0,neutral
achieve yet,1,0.0,neutral
yet another,1,0.0,neutral
milestone fight,1,0.0,neutral
covid kudos,1,0.0,neutral
kudos government,1,0.0,neutral
government frontl,1,0.0,neutral
nmilann hospital,1,0.0,neutral
hospital kumara,1,0.0,neutral
kumara p,1,0.0,neutral
napollo crad,1,0.0,neutral
reached mark,1,0.0,neutral
mark crore,1,0.0,neutral
days go,1,0.0,neutral
go month,1,0.0,neutral
target crore,1,0.0,neutral
jabs end,1,0.0,neutral
x sidd,1,0.0,neutral
nfees nshree,1,0.0,neutral
nshree man,1,0.0,neutral
nfees nrainbowho,1,0.0,neutral
catholic bishops,1,0.0,neutral
bishops kenya,1,0.0,neutral
kenya banned,1,0.0,neutral
banned politicians,1,0.0,neutral
politicians addressing,1,0.0,neutral
addressing congregations,1,0.0,neutral
congregations churches,1,0.0,neutral
churches concerns,1,0.0,neutral
abhishek dubey,1,0.0,neutral
dubey manager,1,0.0,neutral
manager e,1,0.0,neutral
e governance,1,0.0,neutral
governance said,1,0.0,neutral
covid times,1,0.0,neutral
times used,1,0.0,neutral
used ict,1,0.0,neutral
ict iot,1,0.0,neutral
iot initiatives,1,0.0,neutral
pandemic brought,1,0.0,neutral
brought trends,1,0.0,neutral
trends forcing,1,0.0,neutral
forcing pharmaceutical,1,0.0,neutral
pharmaceutical medical,1,0.0,neutral
devices organizations,1,0.0,neutral
monotech engineers,1,0.0,neutral
engineers ns,1,0.0,neutral
ns energy,1,0.0,neutral
energy group,1,0.0,neutral
group company,1,0.0,neutral
company n,1,0.0,neutral
n lpm,1,0.0,neutral
lpm psa,1,0.0,neutral
psa gen,1,0.0,neutral
gen plant,1,0.0,neutral
plant installed,1,0.0,neutral
installed knpur,1,0.0,neutral
knpur uttar,1,0.0,neutral
uttar pradesh,1,0.0,neutral
country see,1,0.0,neutral
